R,C,numcourse,jour,hippo,cl,dist,partant,typec,numero,cheque,cheval,sexe,age,cotedirect,coteprob,recence,ecurie,distpoids,ecar,redkm,corde,defoeil,defoeilPrec,recul,gains,musiquept,musiqueche,m1,m2,m3,m4,m5,m6,jockey,musiquejoc,montesdujockeyjour,couruejockeyjour,victoirejockeyjour,entraineur,musiqueent,monteentraineurjour,courueentraineurjour,victoireentraineurjour,coursescheval,victoirescheval,placescheval,coursesentraineur,victoiresentraineur,placeentraineur,coursesjockey,victoiresjockey,placejockey,dernierhippo,dernierealloc,derniernbpartants,dernieredist,derniereplace,dernierecote,dernierJoc,dernierEnt,dernierProp,dernierRedKm,proprietaire,nbcoursepropjour,poidmont,pourcVictJock,pourcPlaceJock,pourcVictEntHippo,pourcPlaceEntHippo,pourcVictJockHippo,pourcPlaceJockHippo,pourcVictChevalHippo,pourcPlaceChevalHippo,nbrCourseJockHippo,nbrCourseEntHippo,nbrCourseChevalHippo,pere,mere,peremere,tempstot,vha,recordG,txreclam,dernierTxreclam,gainsCarriere,gainsVictoires,gainsPlace,gainsAnneeEnCours,gainsAnneePrecedente,jumentPleine,indicateurInedit,handicapDistance,handicapPoids,nbCourseCouple,TxVictCouple,TxPlaceCouple,nbVictCouple,nbPlaceCouple,nbCourseCoupleHippo,TxVictCoupleHippo,TxPlaceCoupleHippo,nbVictCoupleHippo,nbPlaceCoupleHippo,appetTerrain,idChe,idJockey,idEntraineur,defFirstTime,oeilFirstTime,estSupplemente,oeil,devise,id,createdAt,updatedAt
2,5,1347121,2021-12-22,Happy Valley,,1650,12,Plat,9,1040000,Dr Winning,H,4,0,0,14,,null,,,4,,,0,24268,4p 3p 5p 6p,4p 3p 5p 6p ,4,3,5,6,0,0,J. Moreira,3p 5p 1p 1p 8p 4p 3p 4p 4p 11p 3p 1p 1p 9p 2p 1p 5p 10p 7p 3p 5p 8p 2p 9p 2p 1p 8p 2p 9p 3p 5p 8p 9p 8p 1p 4p 1p 13p 5p 2p 4p 2p 4p 9p 2p 2p 2p 1p 9p 1p 8p 2p 1p 6p 9p 2p 14p 4p 2p 1p 2p 2p 3p 1p 13p 13p 4p 4p 3p 5p 5p 1p 3p 11p 9p 10p 1p 9p 7p 6p 4p 7p 6p 1p 5p 1p 5p 11p 1p 11p 10p 4p 5p 1p 7p 4p 9p 1p 3p 2p ,9,1,0,J. Size,9p 3p 10p 8p 3p 3p 11p 6p 1p 1p 1p 7p 2p 11p 3p 10p 7p 2p 5p 4p 1p 7p 2p 1p 11p 8p 9p 4p 7p 1p 2p 5p 1p 6p 4p 6p 1p 2p 4p 5p 1p 3p 1p 8p 9p 1p 5p 11p 2p 6p 1p 4p 2p 1p 5p 7p 3p 3p 3p 13p 6p 6p 2p 5p 8p 8p 5p 7p 3p 11p 10p 3p 8p 11p 7p 3p 11p 7p 6p 4p 6p 14p 10p 1p 5p 1p 4p 7p 7p 5p 1p 4p 1p 2p 3p 4p 2p 1p 4p 1p ,7,1,0,4,0,1,550,77,170,739,145,334,Happy Valley,1248000,12,1650,4,0,D. Lane,J. Size,Getmore Group Syndicate,,Getmore Group Syndicate,1,56.5,20,45,12.16,35.52,18.4,46.15,0,50,1027,732,2,MAKFI,O'RAGHAILLIGH,,,,null,0,0,2530000,0,2530000,2561600,0,0,0,-1,560,1,0,100,0,1,1,0,100,0,1,1,1525787,116883,105432,0,0,0,,HKD,13471219,2021-12-22T06:36:08.000Z,2021-12-22T06:36:08.000Z
2,6,1347122,2021-12-22,Happy Valley,,1200,12,Plat,1,1040000,Harrier Jet,H,10,0,0,21,,null,,,12,,,0,655075,10p 7p 12p 9p 6p 1p 7p 5,7p 12p 9p 6p 1p 7p 5p 2p 8p 5p 11p 8p 3p (20) 2p 3p 2p 1p 3p 3p 5p 1p 3p 7p 5p 4p 12p 3p 6p (19) 5p 6p 8p 8p 11p 6p 3p 3p 2p 5p 3p 9p (18) 5p 9p 8p 9p 5p 7p 7p (17) 7p 9p 7p 10p 1p 8p 2p 3p (16) 6p (15) 3p ,7,12,9,6,1,7,V. Borges,9p 9p 10p 10p 10p 3p 11p 6p 3p 1p 3p 3p 10p 2p 11p 5p 7p 11p 6p 11p 5p 4p 10p 8p 6p 1p 12p 10p 1p 13p 1p 8p 8p 5p 2p 7p 9p 5p 7p 7p 5p 11p 6p 8p 10p 3p 14p 3p 4p 11p 6p 9p 11p 7p 11p 9p 4p 5p 7p 7p 1p 9p 6p 4p 8p 10p 8p 6p 3p 8p 6p 6p 4p 6p 1p 1p 6p 10p 10p 7p 4p 4p 4p 10p 9p 7p 12p 8p 2p 13p 4p 11p 4p 14p 4p 5p 14p 2p 10p 2p ,8,0,0,P. O'Sullivan,6p 4p 7p 1p 4p 1p 8p 13p 5p 10p 8p 8p 10p 8p 5p 7p 4p 7p 11p 7p 10p 8p 13p 10p 9p 5p 11p 12p 14p 11p 11p 4p 1p 4p 10p 7p 10p 5p 9p 9p 7p 1p 12p 11p 12p 11p 8p 5p 4p 10p 7p 9p 2p 10p 5p 5p 6p 11p 6p 4p 8p 12p 5p 13p 11p 4p 13p 12p 7p 2p 8p 10p 11p 8p 6p 6p 10p 3p 8p 12p 6p 7p 11p 9p 4p 13p 4p 10p 12p 11p 3p 9p 4p 6p 11p 5p 7p 9p 11p 3p ,2,0,0,58,4,20,379,25,60,378,18,58,Happy Valley,1570000,12,1200,,0,C. Wong,P. O'Sullivan,Wei Yu & Liu He,,Wei Yu & Liu He,1,60.5,5,15,6.24,22.77,6.67,19.09,8.7,41.3,330,593,46,DANE SHADOW,BOROBODUR,,,,null,0,0,87088000,34428300,52659700,11843900,28090432,0,0,-1,600,9,0,44.44,0,4,9,0,44.44,0,4,1,1173221,155903,118102,0,0,0,O,HKD,13471221,2021-12-22T06:38:56.000Z,2021-12-22T06:38:53.000Z
2,6,1347122,2021-12-22,Happy Valley,,1200,12,Plat,2,1040000,Turbo Power,M,3,0,0,52,,null,,,9,,,0,111996,3p 7p 5p 4p 2p 2p 1p,3p 7p 5p 4p 2p 2p 1p ,3,7,5,4,2,2,C. Chau,4p 2p 4p 12p 7p 9p 11p 2p 12p 1p 4p 8p 8p 1p 5p 8p 10p 5p 4p 1p 6p 3p 12p 7p 13p 7p 8p 7p 9p 12p 3p 4p 8p 3p 1p 6p 6p 10p 11p 10p 6p 4p 5p 10p 11p 12p 2p 7p 6p 2p 4p 8p 6p 5p 2p 3p 2p 2p 10p 10p 3p 13p 7p 4p 1p 6p 5p 6p 5p 9p 6p 3p 5p 5p 1p 9p 2p 7p 2p 7p 12p 3p 4p 5p 6p 3p 7p 8p 5p 12p 9p 11p 9p 2p 4p 4p 4p 7p 2p 10p ,8,0,0,KW. Lui,9p 13p 6p 11p 7p 6p 8p 1p 5p 7p 2p 2p 8p 5p 5p 8p 1p 4p Tp 13p 8p 7p 7p 11p 5p 10p 2p 3p 12p 8p 10p 12p 4p 3p 5p 14p 8p 8p 6p 11p 8p 4p 1p 1p 2p 5p 3p 1p 1p 6p 7p 1p 5p 2p 5p 1p 6p 2p 9p 11p 3p 7p 3p 9p 2p 9p 6p 3p 10p 8p 8p 8p 4p 12p 11p 5p 3p 1p 9p 4p 3p 1p 7p 1p 11p 3p 4p 2p 2p 3p 4p 1p 4p 7p 12p 8p 9p 1p 1p 14p ,6,0,0,7,1,4,586,57,157,515,49,157,Happy Valley,1040000,11,1200,NP,0,C. Chau,KW. Lui,S. Wong Chi Tat,,S. Wong Chi Tat,1,60.5,10,30,13.55,36.23,10.34,32.57,0,50,261,679,2,MIZZEN MAST,HEAD FOR HOME,,,,null,0,0,11675700,5309200,6366600,11821700,0,0,0,-1,600,3,0,33.33,0,1,2,0,50,0,1,1,1497861,265034,114028,0,0,0,,HKD,13471222,2021-12-22T06:38:56.000Z,2021-12-22T06:38:54.000Z
2,6,1347122,2021-12-22,Happy Valley,,1200,12,Plat,3,1040000,Infinity Win,H,4,0,0,24,,null,,,4,,,0,61657,7p 3p 5p 3p 3p 2p,7p 3p 5p 3p 3p 2p ,7,3,5,3,3,2,B. Shinn,3p 10p 6p 1p 14p 3p 5p 8p 1p 6p 11p 7p 2p 9p 9p 6p 10p 3p 2p 3p 7p 6p 11p 6p 7p 4p 3p 2p 5p 11p 5p 5p 3p 3p 5p 7p 7p 9p 3p 4p 7p 5p 10p 11p 3p 8p 6p 1p 8p 5p 6p 1p 11p 4p 10p 3p 3p 5p 4p 7p 10p 10p 5p 11p 4p 2p 6p 2p 8p 11p 8p 10p 3p 5p 6p 11p 4p 11p 8p 12p 8p 7p 12p 5p 2p 7p 8p 1p 5p 3p 9p 4p 8p 11p 9p 3p 2p 2p 5p 1p ,5,0,0,D. Hayes,11p 12p 11p 11p 2p 12p 12p 9p 10p 3p 5p 1p 6p Tp 14p 7p 6p 3p 9p 3p 3p 1p 1p 6p 5p 10p 9p 2p 11p 9p 10p 12p 10p 10p 11p 12p 7p 4p 10p 10p 3p 11p 2p 5p 2p 11p 9p 3p 2p 5p 2p 8p 4p 10p 4p 10p 9p 9p 13p 2p 9p 2p 7p 1p 3p 4p 14p 12p 7p 13p 9p 3p 9p 11p 10p 3p 6p 6p 2p 2p 10p 9p 8p 6p 14p 11p 8p 6p 12p 5p 11p 5p 10p 9p 4p 1p 3p 2p 9p 3p ,4,0,0,6,0,4,467,41,106,363,27,83,Sha Tin,1040000,14,1000,7,0,B. Shinn,D. Hayes,Sound of Silence Syndicat,,Sound of Silence Syndicat,1,58.5,7,23,8.3,20.96,4.97,20.72,0,100,362,229,2,PROISIR,KINCAPLE BELLE,,,,null,0,0,6428000,0,6428000,6508300,0,0,0,-1,585,3,0,33.33,0,1,1,0,100,0,1,1,1510339,113418,122539,0,1,0,O,HKD,13471223,2021-12-22T06:38:56.000Z,2021-12-22T06:38:54.000Z
2,6,1347122,2021-12-22,Happy Valley,,1200,12,Plat,4,1040000,Happy Profit,H,4,0,0,105,,null,,,8,,,0,58336,7p 3p 2p 12p 2p 11p (20),7p 3p 2p 12p 2p 11p (20) 7p ,7,3,2,12,2,11,A. Badel,2p 6p 4p 5p 14p 8p 11p 9p 6p 5p 6p 3p 4p 8p 8p 9p 13p 5p 7p 7p 7p 9p 6p 5p 6p 11p 12p 7p 7p 10p 6p 2p 2p 9p 5p 1p 6p 11p 8p 7p 7p 4p 9p 4p 1p 3p 3p 5p 4p 10p 4p 10p 7p 1p 11p 7p 1p 9p 2p 12p 1p 8p 7p 6p 4p 3p 14p 13p 3p 1p 5p 7p 10p 5p 12p 5p 4p 1p 3p 1p 1p 5p 1p 4p 2p 4p 2p 6p 4p 5p 5p 12p 4p 4p 5p 4p 4p 3p 3p 11p ,8,0,0,CS. Shum,1p 8p 11p 8p 6p 3p 2p 11p 5p 2p 10p 7p 6p 5p 12p 6p 9p 4p 6p 13p 9p 8p 3p 4p 12p 3p 3p 1p 8p 8p 7p 4p 4p 6p 12p 4p 1p 3p 12p 2p 11p 6p 3p 5p 7p 8p 8p 7p 1p 7p 3p 11p 10p 1p 3p 7p 9p 10p 3p 5p 1p 2p 6p 6p 8p 13p 3p 8p 11p 3p 5p 2p 12p 5p 8p 1p 6p 3p 5p 2p 7p 7p 7p 7p 3p 6p 8p 11p 2p 4p 1p 9p 12p 8p 3p 2p 9p 1p 2p 2p ,7,0,0,7,0,3,462,56,155,575,56,173,Happy Valley,1040000,12,1200,7,0,Z. Purton,CS. Shum,Yem Wai Lai,,Yem Wai Lai,1,57.5,10,30,11.55,31.34,10.26,31.11,0,42.86,585,753,7,ALAMOSA,CLAUDIA JESSIE,,,,null,0,0,6081700,0,6081700,6157700,0,0,0,-1,575,0,0,0,0,0,0,0,0,0,0,1,1475995,118101,114007,0,0,0,,HKD,13471224,2021-12-22T06:38:56.000Z,2021-12-22T06:38:54.000Z
2,6,1347122,2021-12-22,Happy Valley,,1200,12,Plat,5,1040000,Savvy Delight,H,3,0,0,21,,null,,,5,,,0,6559,4p,,0,0,0,0,0,0,J. Moreira,3p 5p 1p 1p 8p 4p 3p 4p 4p 11p 3p 1p 1p 9p 2p 1p 5p 10p 7p 3p 5p 8p 2p 9p 2p 1p 8p 2p 9p 3p 5p 8p 9p 8p 1p 4p 1p 13p 5p 2p 4p 2p 4p 9p 2p 2p 2p 1p 9p 1p 8p 2p 1p 6p 9p 2p 14p 4p 2p 1p 2p 2p 3p 1p 13p 13p 4p 4p 3p 5p 5p 1p 3p 11p 9p 10p 1p 9p 7p 6p 4p 7p 6p 1p 5p 1p 5p 11p 1p 11p 10p 4p 5p 1p 7p 4p 9p 1p 3p 2p ,9,1,0,J. Size,9p 3p 10p 8p 3p 3p 11p 6p 1p 1p 1p 7p 2p 11p 3p 10p 7p 2p 5p 4p 1p 7p 2p 1p 11p 8p 9p 4p 7p 1p 2p 5p 1p 6p 4p 6p 1p 2p 4p 5p 1p 3p 1p 8p 9p 1p 5p 11p 2p 6p 1p 4p 2p 1p 5p 7p 3p 3p 3p 13p 6p 6p 2p 5p 8p 8p 5p 7p 3p 11p 10p 3p 8p 11p 7p 3p 11p 7p 6p 4p 6p 14p 10p 1p 5p 1p 4p 7p 7p 5p 1p 4p 1p 2p 3p 4p 2p 1p 4p 1p ,7,1,0,1,0,0,550,77,170,739,145,334,Happy Valley,1040000,12,1200,,0,Z. Purton,J. Size,Hui Chun Hang & M.M.Reis,,Hui Chun Hang & M.M.Reis,1,57.5,20,45,12.16,35.52,18.4,46.15,0,0,1027,732,1,EXCEED AND EXCEL,ILLUSTRIOUS MISS,,,,null,0,0,683800,0,683800,692300,0,0,0,-1,575,0,0,0,0,0,0,0,0,0,0,2,1532966,116883,105432,0,0,0,,HKD,13471225,2021-12-22T06:38:56.000Z,2021-12-22T06:38:55.000Z
2,6,1347122,2021-12-22,Happy Valley,,1200,12,Plat,6,1040000,Hero Star,H,6,0,0,28,,null,,,10,,,0,283202,4p 3p 7p 4p 3p 3p 1p 6p ,4p 3p 7p 4p 3p 3p 1p 6p 1p 2p 5p 14p (20) 4p 6p 5p 2p 2p 9p 6p 11p 5p (19) 2p 6p ,4,3,7,4,3,3,KC. Leung,14p 9p 7p 7p 6p 2p 1p 1p 2p 1p 2p 3p 5p 6p 8p 10p 4p 2p 8p 8p 12p 4p 2p 10p 4p 6p 8p 13p 8p 8p 3p 13p 10p 8p 12p 4p 2p 7p 7p 13p 4p 3p 7p 12p 10p 10p 7p 8p 10p 4p 12p 8p 13p 1p 14p 5p 8p 2p 5p 2p 12p 4p 11p 13p 4p 11p 8p 3p 6p 1p 3p 10p 5p 4p 5p 7p 1p 9p 6p 12p 3p 7p 9p 12p 1p 7p 6p 10p 7p 8p 11p 2p 1p 12p 3p 10p 11p 11p 8p 7p ,6,0,0,M. Man Ka-Leung,4p 14p 4p 2p 6p 4p 6p 4p 12p 10p 13p 7p 6p 1p 10p 7p 4p 9p 13p 13p 5p 12p 2p 4p 5p 5p 4p 6p 13p 4p 5p 9p 11p 6p 9p 9p 8p 8p 11p 1p 6p 5p 3p 8p 3p 11p 4p 12p 9p 1p 12p 13p 7p 4p 10p 1p 8p 7p 7p 1p 4p 6p 3p 3p 4p 1p 3p 11p 1p 12p 2p 2p 8p 6p 1p 7p 5p 1p 8p 5p 3p 12p 1p 10p 14p 4p 14p 6p 7p 14p 14p 13p 10p 1p 5p 4p 11p 7p 6p 9p ,5,0,0,23,2,9,453,35,99,614,40,120,Happy Valley,1040000,12,1200,4,0,KC. Leung,M. Man Ka-Leung,Wong Kwun Keong & Co,,Wong Kwun Keong & Co,1,57.5,7,20,6.27,20.55,6.15,20.05,18.18,54.55,878,686,11,KAPHERO,WINNING BETSY,,,,null,0,0,29508900,12492100,17016800,20714400,6803121,0,0,-1,570,8,25,50,2,4,8,25,50,2,4,1,1419879,130882,123941,0,0,0,,HKD,13471226,2021-12-22T06:38:56.000Z,2021-12-22T06:38:55.000Z
2,6,1347122,2021-12-22,Happy Valley,,1200,12,Plat,7,1040000,Winning Glory,H,4,0,0,199,,null,,,7,,,0,0,14p,14p ,14,0,0,0,0,0,H. Wong,10p 6p 5p 2p 8p 11p 6p 14p 9p 8p 11p 11p 7p 6p 12p 9p 6p 9p 9p 6p 9p 9p 9p 8p 9p 12p 10p 7p 7p 11p 3p 10p 10p 14p 13p 7p 11p 3p 11p 11p 13p 6p 5p 10p 5p 4p 8p 3p 12p 11p 10p 12p 10p 3p 6p 7p 11p 9p 8p 10p 13p 14p 5p Dp 6p 8p 5p 10p 7p 12p 12p 9p 10p 6p 10p 3p 5p 10p 2p 9p 12p 4p 8p 8p 10p 9p 4p 1p 11p 14p 7p 12p 12p 11p 7p 3p 9p 11p 6p 10p ,3,0,0,KH. Ting,9p 11p 6p 5p 12p 11p 12p 2p 10p 6p Tp 14p 5p 12p 3p 11p 9p 8p 5p 3p 4p 2p 2p 10p 10p 7p 11p 14p 10p 4p 1p 4p 2p 12p 12p 3p 12p 8p 10p 10p 10p 6p 2p 6p 9p 8p 12p 5p 11p 10p 1p 8p 9p 9p 1p 7p 1p 10p 8p 1p 6p 10p 6p 6p 10p 11p 11p 11p 5p 4p 7p 1p 1p 1p 10p 7p 10p 8p 1p 10p 12p 6p 3p 6p 10p 1p 1p 9p 1p 3p 12p 12p 11p 14p 7p 4p 11p 6p 1p 3p ,4,0,0,1,0,0,432,36,86,281,3,22,Sha Tin,1000000,14,1000,14,0,A. Hamelin,KW. Lui,A. American Club Racing Synd,,A. American Club Racing Synd,1,56.5,1,8,10.92,24.29,2.09,8.14,0,0,430,531,0,SIZZLING,STYLIZED,,,,null,0,0,0,0,0,0,0,0,0,-1,560,0,0,0,0,0,0,0,0,0,0,2,1506675,183463,98817,0,0,0,,HKD,13471227,2021-12-22T06:38:56.000Z,2021-12-22T06:38:55.000Z
2,6,1347122,2021-12-22,Happy Valley,,1200,12,Plat,8,1040000,Ahead a Head,H,4,0,0,21,,null,,,3,,,0,12571,3p 10p 7p,10p 7p ,10,7,0,0,0,0,CY. Ho,4p 11p 13p 3p 6p 8p 8p 8p 10p 5p 11p 2p 4p 8p 6p 9p 5p 9p 5p 7p 1p 9p 5p 7p 1p 4p 8p 5p 5p 7p 5p 6p 2p 9p 8p 11p 3p 5p 6p 1p 14p 9p 14p 6p 3p 5p 4p 1p 3p 10p 8p 10p 11p 11p 7p 2p 3p 2p 1p 6p 4p 7p 13p 1p 2p 8p 1p 5p 5p 8p 3p 3p 8p 1p 3p 5p 7p 5p 9p 13p 4p 3p 6p 6p 8p 2p 4p 8p 1p 7p 8p 5p 13p 11p 8p 2p 5p 1p 12p 12p ,8,0,0,TP. Yung,5p 4p 2p 5p 6p 7p 4p 2p 1p 8p 7p 2p 11p 8p 5p 6p 5p 4p 4p 3p 2p 8p 14p 1p 3p 2p 10p 4p 13p 5p 9p 10p 6p 4p 3p 12p 14p 10p 13p 10p 6p 11p 8p 11p 7p 6p 11p 2p 5p 1p 2p 6p 4p 8p 5p 5p 2p 2p 1p 10p 10p 6p 3p 12p 10p 6p 3p 11p 8p 11p 1p 5p 12p 9p 7p 9p 4p 3p 4p 9p 5p 13p 1p 5p 1p 4p 9p 5p 2p 4p 9p 1p 6p 7p 9p 2p 4p 2p 8p 8p ,4,0,0,3,0,0,411,38,100,624,56,152,Happy Valley,1040000,12,1200,,0,C. Chau,TP. Yung,B & S Syndicate,,B & S Syndicate,1,56,9,24,5.54,19.29,10.4,28.82,0,0,923,560,1,SWISS ACE,FESTIVE JOY,,,,null,0,0,1310600,0,1310600,1327000,0,0,0,-1,555,0,0,0,0,0,0,0,0,0,0,2,1503382,138981,175311,0,0,0,O,HKD,13471228,2021-12-22T06:38:56.000Z,2021-12-22T06:38:55.000Z
2,6,1347122,2021-12-22,Happy Valley,,1200,12,Plat,9,1040000,Lucky Archangel,H,4,0,0,21,,null,,,1,,,0,12571,7p 3p 6p 10p,3p 6p 10p ,3,6,10,0,0,0,H. Bentley,3p 11p 8p 4p 2p 4p 10p 7p 6p 7p 3p 7p 8p 10p 3p 3p 3p 7p 10p 1p 10p 12p 2p 6p 12p 11p 9p 6p 7p 6p 4p 11p 6p 4p 10p 13p 12p 8p 6p 5p 11p 3p 3p 2p 2p 11p 8p 14p 8p 9p 12p 10p 10p 3p 3p 10p 12p 12p 11p 14p 3p 3p 2p 8p 8p 5p 7p 7p 8p 3p 8p 6p 7p 9p 5p 1p 7p 6p 5p 5p 9p 10p 3p 6p 2p 6p 11p 4p 9p 9p 5p 6p 9p 10p 1p 11p 2p 3p 10p 11p ,5,0,0,FC. Lor,3p 7p 7p 4p 2p 10p 6p 9p 4p 5p 9p 2p 5p 14p 8p 4p 1p 7p 5p 10p 4p 9p 1p 8p 10p 14p 2p 5p 5p 9p 2p 3p 12p 6p 6p 1p 3p 6p 9p 1p 2p 6p 1p 8p 2p 3p 1p 1p 6p 10p 1p 13p 3p 1p 9p 6p 12p 12p 2p 3p 11p 10p 6p 6p 6p 8p 4p 4p 1p 2p 5p 1p 7p 2p 3p 3p 2p 1p 2p 2p 5p 6p 2p 10p 4p 1p 4p 8p 8p 7p 1p 7p 2p 4p 2p 1p 12p 4p 1p 8p ,7,0,0,4,0,1,583,64,187,298,10,64,Happy Valley,1040000,12,1200,,0,M. Poon,FC. Lor,S. Leung Man Hung,,S. Leung Man Hung,1,56,3,21,11.77,32.26,5.56,16.67,0,0,90,620,2,DEEP FIELD,CHIK CHIK BOOM,,,,null,0,0,1310600,0,1310600,1327000,0,0,0,-1,555,0,0,0,0,0,0,0,0,0,0,1,1521806,136880,217340,0,0,0,A,HKD,13471229,2021-12-22T06:38:56.000Z,2021-12-22T06:38:55.000Z
2,7,1347123,2021-12-22,Happy Valley,,1200,12,Plat,1,1570000,Family Folks,H,5,0,0,21,,null,,,11,,,0,400829,1p 3p 2p 5p 1p 5p 8p 1p ,3p 2p 5p 1p 5p 8p 1p 8p 3p 3p 1p (20) 5p ,3,2,5,1,5,8,A. Hamelin,8p 10p 13p 5p 14p 12p 9p 7p 11p 3p 11p 8p 6p 12p 3p 7p 5p 4p 7p 14p 5p 9p 5p 4p 4p 8p 2p 6p 7p 2p 9p 8p 8p 5p 3p 11p 3p 10p 9p 9p 12p 14p 2p 9p 3p 9p 1p 6p 12p 9p 10p 6p 5p 12p 6p 11p 8p 5p 7p 13p 13p 10p 6p 9p 3p 4p 12p 11p 6p 12p 5p 7p 1p 9p 12p 13p 12p 5p 11p 8p 4p 13p 12p 11p 9p 9p 14p 6p 6p 6p 7p 8p 11p 9p 9p 3p 7p 10p 8p 8p ,6,0,0,CW. Chang,8p 8p 10p 3p 6p 8p 2p 5p 2p 12p 6p 1p 3p 9p 6p 11p 6p 7p 8p 2p 7p 9p 11p 1p 13p 7p 10p 3p 9p 11p 3p 13p 10p 9p 6p 9p 9p 11p 8p 5p 9p 8p 6p 8p 4p 13p 4p 10p 10p 11p 9p 2p 6p 12p 6p 8p 12p 9p 13p 13p 3p 11p 9p 5p 11p 5p 1p 7p 11p 6p 2p 11p 7p 6p 10p 11p 7p 9p 10p 11p 10p 11p 9p 8p 7p 10p 3p 1p 11p 1p 10p 8p 5p 5p 3p 2p 5p 10p 7p 3p ,2,0,0,13,3,7,328,13,56,475,23,76,Happy Valley,1570000,12,1200,,0,A. Hamelin,CW. Chang,P. So Wing Keung,,P. So Wing Keung,1,60.5,5,16,3.56,16.89,4.97,19.06,25,50,362,533,8,SNITZEL,MISS SHARAPOVA,,,,null,0,0,41753800,31667500,10086300,41887500,388325,0,0,-1,600,10,30,50,3,5,6,33.33,50,2,3,1,1476778,125697,122596,0,0,0,A,HKD,13471231,2021-12-22T06:40:49.000Z,2021-12-22T06:40:47.000Z
2,7,1347123,2021-12-22,Happy Valley,,1200,12,Plat,2,1570000,Winning Method,H,5,0,0,14,,null,,,6,,,0,518191,5p 3p 3p 9p 2p 11p 6p 3p,5p 3p 3p 9p 2p 11p 6p 3p 4p 6p 5p 12p (20) 4p 8p 7p 8p 4p 2p 2p 2p 1p 6p 9p 10p (19) 1p 6p 3p 7p 8p ,5,3,3,9,2,11,M. Chadwick,13p 10p 5p 4p 3p 8p 6p 4p 5p 7p 11p 2p 8p 10p 5p 4p 1p 1p 8p 10p 3p 10p 3p 2p 10p 8p 3p 7p 8p 3p 9p 7p 5p 14p 5p 12p 5p 9p 9p 9p 11p 5p 11p 5p 10p 3p 1p 6p 11p 6p 8p 2p 7p 13p 6p 2p 10p 7p 10p 11p 4p 1p 12p 3p 11p 7p 3p 4p 10p 8p 10p 11p 4p 4p 6p 3p 3p 5p 7p 1p 10p 7p 7p 4p 4p 13p 8p 2p 5p 6p 10p 7p 6p 6p 11p 6p 7p 7p 9p 1p ,8,0,0,CS. Shum,1p 8p 11p 8p 6p 3p 2p 11p 5p 2p 10p 7p 6p 5p 12p 6p 9p 4p 6p 13p 9p 8p 3p 4p 12p 3p 3p 1p 8p 8p 7p 4p 4p 6p 12p 4p 1p 3p 12p 2p 11p 6p 3p 5p 7p 8p 8p 7p 1p 7p 3p 11p 10p 1p 3p 7p 9p 10p 3p 5p 1p 2p 6p 6p 8p 13p 3p 8p 11p 3p 5p 2p 12p 5p 8p 1p 6p 3p 5p 2p 7p 7p 7p 7p 3p 6p 8p 11p 2p 4p 1p 9p 12p 8p 3p 2p 9p 1p 2p 2p ,7,0,0,29,2,10,462,56,155,519,36,102,Happy Valley,1884000,12,1200,5,0,Mlle H. Doyle,CS. Shum,H. Tai Hing,,H. Tai Hing,1,60,7,20,11.55,31.34,6.34,23.45,11.76,52.94,789,753,17,HOLY ROMAN EMPEROR,OUT OF EGYPT,,,,null,0,0,69096700,28731900,40364800,14921000,31193592,0,0,-1,595,10,10,60,1,6,9,11.11,66.67,1,6,1,1398576,131909,114007,0,0,0,,HKD,13471232,2021-12-22T06:40:49.000Z,2021-12-22T06:40:48.000Z
